path,pitch,yaw,roll
HeadPose\AFLW2000\image01217.jpg,-9.327599175,4.146668463,2.631664417
HeadPose\AFLW2000\image01218.jpg,-3.160283066,6.880297999,3.967517724
HeadPose\AFLW2000\image01220.jpg,7.899386983,47.51124666,-0.791580825
HeadPose\AFLW2000\image01224.jpg,-12.88503149,0.169102877,-3.660909678
HeadPose\AFLW2000\image01226.jpg,-17.18047684,5.175185669,-9.203247043
HeadPose\AFLW2000\image01230.jpg,-11.27962114,8.671389604,-3.529215947
HeadPose\AFLW2000\image01232.jpg,0.391198551,-32.30985811,3.131379626
HeadPose\AFLW2000\image01233.jpg,0.118135699,3.124337061,-1.080751078
HeadPose\AFLW2000\image01238.jpg,5.052919306,35.60965228,-1.982180448
HeadPose\AFLW2000\image01240.jpg,-2.029743537,-3.380294131,-6.010587814
HeadPose\AFLW2000\image01243.jpg,-4.053436808,2.481375709,-11.74560908
HeadPose\AFLW2000\image01246.jpg,3.914722496,-24.99020222,4.734756715
HeadPose\AFLW2000\image01247.jpg,11.95542225,18.34856213,-1.633005169
HeadPose\AFLW2000\image01249.jpg,1.344150706,7.600219574,-8.767895055
HeadPose\AFLW2000\image01251.jpg,-9.005021293,3.190361084,-3.069739303
HeadPose\AFLW2000\image01253.jpg,-13.64263607,-19.91907875,8.506392724
HeadPose\AFLW2000\image01258.jpg,-11.21763205,-2.725810677,-2.751079602
HeadPose\AFLW2000\image01260.jpg,-0.22699448,6.510877399,-2.015619346
HeadPose\AFLW2000\image01262.jpg,62.1517025,61.09990801,70.98541838
HeadPose\AFLW2000\image01264.jpg,-9.448806004,37.5039506,6.706808206
HeadPose\AFLW2000\image01266.jpg,9.943111063,-8.456209617,4.236539238
HeadPose\AFLW2000\image01268.jpg,-5.727435065,0.163126849,-1.202558217
HeadPose\AFLW2000\image01272.jpg,12.02536595,11.42363226,-0.105294176
HeadPose\AFLW2000\image01276.jpg,3.909876477,12.60395298,-10.30199823
HeadPose\AFLW2000\image01280.jpg,-9.654371647,-9.281194016,4.800621083
HeadPose\AFLW2000\image01282.jpg,-7.218818396,4.605914588,-18.5939196
HeadPose\AFLW2000\image01283.jpg,5.579056889,-46.48187909,8.538264948
HeadPose\AFLW2000\image01286.jpg,2.061599113,-6.25478586,0.686336308
HeadPose\AFLW2000\image01288.jpg,-1.632876036,-7.081345044,-6.954138747
HeadPose\AFLW2000\image01290.jpg,-20.68339912,0.288169283,3.195565902
HeadPose\AFLW2000\image01292.jpg,-8.794148594,-3.478744264,-1.920418676
HeadPose\AFLW2000\image01294.jpg,-23.81505622,-38.4507241,12.95719329
HeadPose\AFLW2000\image01296.jpg,-7.302618841,6.59015882,-4.30100726
HeadPose\AFLW2000\image01298.jpg,-13.56908518,22.35302862,-19.83835787
HeadPose\AFLW2000\image01299.jpg,-7.876499873,-32.21651675,-0.765594783
HeadPose\AFLW2000\image01300.jpg,13.94521772,6.322283497,23.10788234
HeadPose\AFLW2000\image01302.jpg,4.160213155,7.534841004,1.024158158
HeadPose\AFLW2000\image01306.jpg,-9.235045843,-7.063178875,0.885432854
HeadPose\AFLW2000\image01308.jpg,-2.899997149,30.63517769,-4.973818886
HeadPose\AFLW2000\image01309.jpg,-38.80168313,-70.50299529,29.28462048
HeadPose\AFLW2000\image01310.jpg,6.425404412,-2.555649107,32.65429089
HeadPose\AFLW2000\image01312.jpg,5.594700157,10.22389416,0.951040556
HeadPose\AFLW2000\image01314.jpg,4.332374476,4.304778805,1.942483388
HeadPose\AFLW2000\image01315.jpg,8.550239978,-19.17389487,17.5674395
HeadPose\AFLW2000\image01317.jpg,-9.356348295,-3.406743398,-2.342836848
HeadPose\AFLW2000\image01319.jpg,6.706885472,14.62613294,0.119491291
HeadPose\AFLW2000\image01322.jpg,-13.58706394,-5.381824078,-1.682840684
HeadPose\AFLW2000\image01323.jpg,23.72788081,-34.51060312,14.958729
HeadPose\AFLW2000\image01324.jpg,7.38816013,-10.11784182,0.75295856
HeadPose\AFLW2000\image01328.jpg,0.959373814,4.657113259,1.141255775
HeadPose\AFLW2000\image01329.jpg,10.75019012,6.147041333,0.500545771
HeadPose\AFLW2000\image01331.jpg,-0.443570894,5.821721131,-4.965952215
HeadPose\AFLW2000\image01333.jpg,-6.841817994,3.038409439,-1.117651175
HeadPose\AFLW2000\image01334.jpg,-14.08690572,-2.641292636,3.021844309
HeadPose\AFLW2000\image01338.jpg,0.37508376,7.597798272,-1.78314532
HeadPose\AFLW2000\image01340.jpg,-20.507059,-20.9489637,2.800765386
HeadPose\AFLW2000\image01342.jpg,-11.14336142,3.346421302,-0.34712961
HeadPose\AFLW2000\image01346.jpg,5.423496769,9.397023779,-1.273342989
HeadPose\AFLW2000\image01350.jpg,-2.885939339,9.3454217,-2.333889086
HeadPose\AFLW2000\image01352.jpg,-13.46730938,-16.65826277,-0.365037593
HeadPose\AFLW2000\image01360.jpg,-3.552421301,1.942667804,-3.82677698
HeadPose\AFLW2000\image01362.jpg,0.789655726,-17.85800087,-3.913456776
HeadPose\AFLW2000\image01366.jpg,3.342764589,12.76744466,-1.052654027
HeadPose\AFLW2000\image01368.jpg,-1.66792878,-21.79709903,-0.66844308
HeadPose\AFLW2000\image01375.jpg,-13.96140954,-21.04641513,2.951336693
HeadPose\AFLW2000\image01377.jpg,36.4211573,61.66661564,23.20094367
HeadPose\AFLW2000\image01380.jpg,0.045180891,4.455316601,-5.570127697
HeadPose\AFLW2000\image01387.jpg,2.256586286,20.85653246,-1.458866935
HeadPose\AFLW2000\image01391.jpg,-8.576222871,10.36552411,-0.438929647
HeadPose\AFLW2000\image01395.jpg,-10.33557715,26.75619715,-11.6453069
HeadPose\AFLW2000\image01396.jpg,2.105345834,12.50180579,11.99529433
HeadPose\AFLW2000\image01397.jpg,1.148564824,-4.87754182,3.39629577
HeadPose\AFLW2000\image01400.jpg,-9.612561497,3.764056634,-0.739286336
HeadPose\AFLW2000\image01401.jpg,-3.584133656,8.786983726,5.601754035
HeadPose\AFLW2000\image01402.jpg,-24.29790449,-12.38657111,12.19383769
HeadPose\AFLW2000\image01404.jpg,-4.112657109,-5.139440301,-9.486709285
HeadPose\AFLW2000\image01406.jpg,-15.27702264,42.30716844,-21.12254442
HeadPose\AFLW2000\image01407.jpg,0.255811022,1.111729614,2.081668556
HeadPose\AFLW2000\image01410.jpg,-6.761075766,7.191764871,0.687582764
HeadPose\AFLW2000\image01414.jpg,10.318529,-4.434437566,1.554137508
HeadPose\AFLW2000\image01416.jpg,-7.873583382,22.35996638,-18.14180206
HeadPose\AFLW2000\image01417.jpg,7.047235933,9.510835221,-5.611232203
HeadPose\AFLW2000\image01421.jpg,20.26533178,2.601690985,-17.24496407
HeadPose\AFLW2000\image01427.jpg,9.673029162,6.52946021,3.006156432
HeadPose\AFLW2000\image01431.jpg,7.557722991,-4.3496254,-26.33529016
HeadPose\AFLW2000\image01433.jpg,3.193426985,7.300580883,-5.908335613
HeadPose\AFLW2000\image01437.jpg,34.37877706,43.43630799,35.82692401
HeadPose\AFLW2000\image01438.jpg,-24.13319106,18.87841747,-2.091966774
HeadPose\AFLW2000\image01442.jpg,-18.13715241,16.92300603,-2.687076461
HeadPose\AFLW2000\image01449.jpg,-25.26572864,-61.18256013,28.95313433
HeadPose\AFLW2000\image01453.jpg,-7.872851698,22.13490482,-19.59282794
HeadPose\AFLW2000\image01459.jpg,1.465367568,18.34125212,-4.456918707
HeadPose\AFLW2000\image01460.jpg,17.73161163,-5.777525111,-3.911522979
HeadPose\AFLW2000\image01461.jpg,-27.69643587,57.4225205,-23.87824401
HeadPose\AFLW2000\image01466.jpg,-8.508798659,-24.42732121,7.947039505
HeadPose\AFLW2000\image01467.jpg,-7.74623109,-10.88986151,-4.198268835
HeadPose\AFLW2000\image01468.jpg,-13.41494915,-59.01645443,15.72316377
HeadPose\AFLW2000\image01469.jpg,-22.37777098,-14.0094326,7.037674095
HeadPose\AFLW2000\image01470.jpg,-24.66165475,-11.56609378,6.12697253
HeadPose\AFLW2000\image01471.jpg,-18.06601428,-19.35776698,10.63440646
HeadPose\AFLW2000\image01472.jpg,-14.86160029,-18.4795976,-7.9221853
HeadPose\AFLW2000\image01474.jpg,-4.951065391,-31.82563868,-0.284271619
HeadPose\AFLW2000\image01475.jpg,-6.952577622,-21.5288775,-5.887360956
HeadPose\AFLW2000\image01476.jpg,-9.661069501,-19.94447852,-6.159818056
HeadPose\AFLW2000\image01477.jpg,-15.22292584,-30.06165354,5.428909267
HeadPose\AFLW2000\image01479.jpg,-12.08397153,-7.716906526,-2.692848184
HeadPose\AFLW2000\image01480.jpg,-14.61742786,-12.33424845,-3.609351568
HeadPose\AFLW2000\image01483.jpg,0.71656379,21.51563889,0.170696593
HeadPose\AFLW2000\image01488.jpg,-28.54309075,-65.69766351,40.6569879
HeadPose\AFLW2000\image01496.jpg,13.16769887,25.10683112,10.45765568
HeadPose\AFLW2000\image01503.jpg,-12.57686616,-14.02525985,-12.10853631
HeadPose\AFLW2000\image01504.jpg,-0.80473705,45.34007296,0.533273369
HeadPose\AFLW2000\image01505.jpg,-25.3570568,-69.40047982,29.74420684
HeadPose\AFLW2000\image01506.jpg,11.957911,-71.32765867,-14.1974327
HeadPose\AFLW2000\image01507.jpg,8.314506244,18.25054038,2.965735372
HeadPose\AFLW2000\image01513.jpg,2.735770587,32.9918525,4.019818617
HeadPose\AFLW2000\image01514.jpg,-11.01864302,3.39176586,-2.241422626
HeadPose\AFLW2000\image01540.jpg,5.246192316,35.4795884,5.785326894
HeadPose\AFLW2000\image01556.jpg,-14.76399177,-50.48900765,26.77045005
HeadPose\AFLW2000\image01562.jpg,12.88217561,-61.33186807,-13.65264486
HeadPose\AFLW2000\image01565.jpg,-0.83439752,-13.10079802,14.06558102
HeadPose\AFLW2000\image01569.jpg,-32.62363017,68.21021007,-12.20546694
HeadPose\AFLW2000\image01571.jpg,-9.114935259,-45.52961412,16.687817
HeadPose\AFLW2000\image01572.jpg,-35.59564356,66.90569175,-38.60621677
HeadPose\AFLW2000\image01573.jpg,22.58889725,76.7862434,16.27559289
HeadPose\AFLW2000\image01574.jpg,-5.101991227,-0.800983968,-2.936132265
HeadPose\AFLW2000\image01575.jpg,-4.980588457,-54.67010453,13.75226487
HeadPose\AFLW2000\image01576.jpg,-13.06172933,3.6549926,-0.351170388
HeadPose\AFLW2000\image01578.jpg,-12.77759603,30.6613783,-2.126355496
HeadPose\AFLW2000\image01586.jpg,-31.96252592,-76.24708193,30.99087687
HeadPose\AFLW2000\image01591.jpg,25.89528083,68.41034827,22.62333164
HeadPose\AFLW2000\image01593.jpg,-42.42072033,-62.30456897,42.31175149
HeadPose\AFLW2000\image01598.jpg,-17.47296091,-46.96780949,2.12976312
HeadPose\AFLW2000\image01602.jpg,-19.47349941,54.03777928,-28.23666114
HeadPose\AFLW2000\image01603.jpg,9.783394774,53.47314803,5.197136616
HeadPose\AFLW2000\image01604.jpg,-27.52545233,-75.89546379,31.0145947
HeadPose\AFLW2000\image01605.jpg,-17.55066968,0.383055658,0.823589013
HeadPose\AFLW2000\image01606.jpg,10.45094502,54.24798518,-11.4831565
HeadPose\AFLW2000\image01607.jpg,34.90864606,63.74780843,43.39871121
HeadPose\AFLW2000\image01621.jpg,37.0143763,-3.78382064,6.184385819
HeadPose\AFLW2000\image01622.jpg,8.50591205,-1.192270778,3.549846533
HeadPose\AFLW2000\image01623.jpg,-8.790283561,26.5791928,-26.73954515
HeadPose\AFLW2000\image01624.jpg,-3.770537629,62.26478995,-43.37338487
HeadPose\AFLW2000\image01629.jpg,-11.83315077,-0.300713939,-6.236912535
HeadPose\AFLW2000\image01630.jpg,23.45326281,31.05351653,13.05222
HeadPose\AFLW2000\image01631.jpg,17.10114761,-54.17268918,-16.28571523
HeadPose\AFLW2000\image01634.jpg,25.78958365,-83.43522083,-22.06025939
HeadPose\AFLW2000\image01639.jpg,0.404715309,48.80171187,-4.621927113
HeadPose\AFLW2000\image01641.jpg,3.613966215,40.64414373,-12.64395569
HeadPose\AFLW2000\image01642.jpg,-6.763398458,-66.8697513,-2.003722651
HeadPose\AFLW2000\image01643.jpg,-19.10300604,19.0166844,-6.412147869
HeadPose\AFLW2000\image01644.jpg,15.15217703,-0.05466179,0.224039756
HeadPose\AFLW2000\image01645.jpg,4.838379223,17.99719159,6.19899346
HeadPose\AFLW2000\image01646.jpg,8.630438351,15.96334567,0.796746156
HeadPose\AFLW2000\image01647.jpg,-6.157715211,-8.114588314,-0.931178686
HeadPose\AFLW2000\image01649.jpg,57.92248352,75.78266322,59.81256079
HeadPose\AFLW2000\image01652.jpg,-13.21631701,68.93744763,-14.21792839
HeadPose\AFLW2000\image01653.jpg,-27.4787492,-43.64393891,24.41862638
HeadPose\AFLW2000\image01655.jpg,8.694828252,3.290721963,-3.000041492
HeadPose\AFLW2000\image01657.jpg,18.32204392,74.76136552,24.56074895
HeadPose\AFLW2000\image01659.jpg,-3.433342503,-72.89693562,-27.15654698
HeadPose\AFLW2000\image01670.jpg,-1.565274345,-32.9365348,1.168143135
HeadPose\AFLW2000\image01671.jpg,-82.27378131,78.16198694,-87.0882792
HeadPose\AFLW2000\image01675.jpg,-17.20600809,19.47794586,-9.733688926
HeadPose\AFLW2000\image01676.jpg,22.04077969,47.60897642,18.78718151
HeadPose\AFLW2000\image01677.jpg,-18.78746496,-45.16805806,13.44730547
HeadPose\AFLW2000\image01682.jpg,3.49329214,46.09649933,-9.882110644
HeadPose\AFLW2000\image01686.jpg,-31.39210267,62.74882496,-20.65510164
HeadPose\AFLW2000\image01688.jpg,9.097770993,-40.37852451,-12.43079061
HeadPose\AFLW2000\image01690.jpg,-15.01503025,-42.15549384,22.71668838
HeadPose\AFLW2000\image01691.jpg,-24.91799688,57.38591069,-16.8045364
HeadPose\AFLW2000\image01693.jpg,-3.916722888,-10.93819022,-3.786462642
HeadPose\AFLW2000\image01698.jpg,11.48277145,12.49187555,66.7007246
HeadPose\AFLW2000\image01699.jpg,-18.38212056,72.08919061,-17.70289069
HeadPose\AFLW2000\image01700.jpg,19.12707051,-63.6435251,-14.78200127
HeadPose\AFLW2000\image01708.jpg,-4.197911104,-80.40607974,7.055180724
HeadPose\AFLW2000\image01711.jpg,-53.18210343,-56.85598705,50.6311473
HeadPose\AFLW2000\image01716.jpg,-12.2977667,62.55718351,-1.349016256
HeadPose\AFLW2000\image01717.jpg,23.76298115,-28.35629703,-19.95273451
HeadPose\AFLW2000\image01720.jpg,-16.07855388,49.05308673,-12.83572008
HeadPose\AFLW2000\image01732.jpg,-3.483071189,-8.980135499,7.963735049
HeadPose\AFLW2000\image01733.jpg,-2.186906617,-58.00415209,1.260857937
HeadPose\AFLW2000\image01736.jpg,-22.37254076,73.95278041,-23.07354869
HeadPose\AFLW2000\image01738.jpg,-0.200961814,45.17724808,1.647016982
HeadPose\AFLW2000\image01739.jpg,-20.78096496,-46.59252133,4.900224878
HeadPose\AFLW2000\image01744.jpg,-8.717222735,12.94122943,-15.97602762
HeadPose\AFLW2000\image01745.jpg,-25.33778542,-2.357825057,-0.013349001
HeadPose\AFLW2000\image01749.jpg,-25.0219165,-79.38577242,36.79824863
HeadPose\AFLW2000\image01751.jpg,-35.42675347,50.0623872,-38.4474661
HeadPose\AFLW2000\image01762.jpg,-22.77009875,-6.597229774,-21.56880849
HeadPose\AFLW2000\image01763.jpg,7.864134669,-31.08342593,-26.91371839
HeadPose\AFLW2000\image01764.jpg,-20.51080707,52.98498417,-21.19104268
HeadPose\AFLW2000\image01765.jpg,-8.241077441,17.90000312,14.40550587
HeadPose\AFLW2000\image01769.jpg,18.15973643,61.60457703,28.22890375
HeadPose\AFLW2000\image01770.jpg,3.109907432,11.62802567,5.013220966
HeadPose\AFLW2000\image01773.jpg,53.63469567,78.96245779,53.02909694
HeadPose\AFLW2000\image01775.jpg,-11.30997877,-0.259015501,-0.140123412
HeadPose\AFLW2000\image01780.jpg,12.35414564,-38.66982633,27.72610279
HeadPose\AFLW2000\image01781.jpg,1.485735192,-41.02957814,-3.673604865
HeadPose\AFLW2000\image01782.jpg,33.05771602,73.38306067,32.12530299
HeadPose\AFLW2000\image01783.jpg,0.009944422,-52.3233335,-23.91320775
HeadPose\AFLW2000\image01784.jpg,-22.20409805,-25.82773538,-1.349124898
HeadPose\AFLW2000\image01785.jpg,-5.787234225,-52.65577588,-5.699723707
HeadPose\AFLW2000\image01786.jpg,-60.54468194,58.50188164,-50.00585031
HeadPose\AFLW2000\image01787.jpg,-16.94701414,31.06682174,-27.94500011
HeadPose\AFLW2000\image01790.jpg,47.03652119,77.09813033,47.21531505
HeadPose\AFLW2000\image01795.jpg,23.85611761,-75.44240368,-29.56560763
HeadPose\AFLW2000\image01796.jpg,-3.387965927,75.0321552,-3.906806307
HeadPose\AFLW2000\image01797.jpg,-19.7408535,-43.36483689,14.14478304
HeadPose\AFLW2000\image01798.jpg,-9.93542027,11.6611427,6.471769444
HeadPose\AFLW2000\image01802.jpg,-5.693314855,-7.254811785,-2.026220654
HeadPose\AFLW2000\image01807.jpg,-8.915561183,5.026203022,-9.151993304
HeadPose\AFLW2000\image01808.jpg,-12.61399677,9.245350037,-3.208244014
HeadPose\AFLW2000\image01809.jpg,-11.19067927,1.245462904,-3.090937649
HeadPose\AFLW2000\image01810.jpg,-28.5981489,49.53139805,-17.18618517
HeadPose\AFLW2000\image01811.jpg,7.17181218,1.106604091,-6.221679506
HeadPose\AFLW2000\image01812.jpg,-16.97349649,27.70574371,20.84798106
HeadPose\AFLW2000\image01814.jpg,-9.668165214,-1.310717464,3.203419339
HeadPose\AFLW2000\image01818.jpg,-67.28831895,-73.85876285,72.92450226
HeadPose\AFLW2000\image01820.jpg,28.06951958,69.64553334,28.0929625
HeadPose\AFLW2000\image01822.jpg,-1.975402766,66.21450393,11.57228194
HeadPose\AFLW2000\image01824.jpg,60.34989177,-81.09812817,-73.37012429
HeadPose\AFLW2000\image01826.jpg,5.099693723,-6.924071828,6.650438655
HeadPose\AFLW2000\image01828.jpg,6.508654173,1.97153325,-13.05406586
HeadPose\AFLW2000\image01829.jpg,0.822293464,-69.82378079,-6.440010772
HeadPose\AFLW2000\image01830.jpg,-7.403201914,0.162545322,0.5836434
HeadPose\AFLW2000\image01831.jpg,-9.886027758,1.471450171,0.25283458
HeadPose\AFLW2000\image01834.jpg,-12.67962294,28.26678398,-16.59079587
HeadPose\AFLW2000\image01839.jpg,-34.43077529,-83.1021125,31.62925025
HeadPose\AFLW2000\image01841.jpg,-16.67775613,-29.97143015,16.50926049
HeadPose\AFLW2000\image01842.jpg,12.90026793,-49.16058366,-15.07343178
HeadPose\AFLW2000\image01847.jpg,42.84763447,-76.31735092,-38.45743818
HeadPose\AFLW2000\image01851.jpg,-13.75401084,-52.75058915,15.94705225
HeadPose\AFLW2000\image01852.jpg,-8.450555074,60.09044703,0.316012576
HeadPose\AFLW2000\image01853.jpg,-1.910594516,71.7566287,12.99235766
HeadPose\AFLW2000\image01854.jpg,-19.92229577,60.40451279,-21.68507368
HeadPose\AFLW2000\image01857.jpg,-21.55390844,-38.00591486,-0.466034533
HeadPose\AFLW2000\image01860.jpg,-3.905293847,11.31927295,-8.184792414
HeadPose\AFLW2000\image01867.jpg,-26.46425267,52.89438854,-37.06127238
HeadPose\AFLW2000\image01868.jpg,-16.33637132,44.80026262,0.426687974
HeadPose\AFLW2000\image01869.jpg,15.68365113,68.85755491,-4.307696149
HeadPose\AFLW2000\image01870.jpg,-64.64440053,-67.24780227,80.27690037
HeadPose\AFLW2000\image01873.jpg,-9.465862694,4.254658876,-20.19005114
HeadPose\AFLW2000\image01874.jpg,-18.50012232,-8.277245,36.29915304
HeadPose\AFLW2000\image01878.jpg,10.21761466,-35.69932924,-11.0720551
HeadPose\AFLW2000\image01879.jpg,-2.523757673,-42.29927957,5.179019966
HeadPose\AFLW2000\image01885.jpg,21.94723,-52.72460369,-8.000011037
HeadPose\AFLW2000\image01887.jpg,-25.90956276,4.33563333,1.783121201
HeadPose\AFLW2000\image01892.jpg,-14.06438232,-27.34835064,-0.727993845
HeadPose\AFLW2000\image01894.jpg,-12.48462958,-12.1515554,2.057675383
HeadPose\AFLW2000\image01896.jpg,-4.317281466,-14.01840832,-1.055406594
HeadPose\AFLW2000\image01900.jpg,-30.144111,-53.6385274,25.00435096
HeadPose\AFLW2000\image01901.jpg,18.4993949,10.01128574,10.11604121
HeadPose\AFLW2000\image01902.jpg,28.50897054,-9.494752687,2.532921653
HeadPose\AFLW2000\image01918.jpg,-19.69370983,40.58931439,-18.7330386
HeadPose\AFLW2000\image01919.jpg,-3.974740649,32.33794385,-2.721232316
HeadPose\AFLW2000\image01920.jpg,-16.69222247,-14.37946066,17.99956166
HeadPose\AFLW2000\image01921.jpg,-6.285074761,30.88281645,-14.35120075
HeadPose\AFLW2000\image01922.jpg,-6.343862626,-16.32094876,42.01115487
HeadPose\AFLW2000\image01925.jpg,-17.88053195,-4.584345704,1.130352979
HeadPose\AFLW2000\image01927.jpg,-27.14936845,-40.6799066,18.03120593
HeadPose\AFLW2000\image01928.jpg,-13.00638687,-16.4020914,-18.45874845
HeadPose\AFLW2000\image01932.jpg,-19.85764291,-3.369900077,-4.201670269
HeadPose\AFLW2000\image01933.jpg,-15.20829045,20.95069174,-1.472452715
HeadPose\AFLW2000\image01934.jpg,-0.973511025,-18.00623305,32.96816541
HeadPose\AFLW2000\image01936.jpg,-2.539507236,4.641819612,-2.904324928
HeadPose\AFLW2000\image01938.jpg,-3.956618449,-27.32740245,-4.233378995
HeadPose\AFLW2000\image01940.jpg,-24.153154,6.523482514,-6.658704891
HeadPose\AFLW2000\image01941.jpg,21.30269237,-59.85318675,-21.10511549
HeadPose\AFLW2000\image01943.jpg,-7.885549873,53.72924597,-7.751912953
HeadPose\AFLW2000\image01944.jpg,-78.66623931,43.29443471,-83.74427322
HeadPose\AFLW2000\image01945.jpg,12.37029904,56.193889,-14.96099491
HeadPose\AFLW2000\image01947.jpg,-7.809565726,-34.86879532,3.879942319
HeadPose\AFLW2000\image01950.jpg,-70.29983815,-79.6542535,61.29678822
HeadPose\AFLW2000\image01951.jpg,1.398098102,-2.258944622,5.155870748
HeadPose\AFLW2000\image01952.jpg,-3.902949811,27.66600567,-3.99005564
HeadPose\AFLW2000\image01953.jpg,-14.59284772,-4.279846907,0.513600877
HeadPose\AFLW2000\image01956.jpg,-14.04159254,-1.395505618,-1.199899032
HeadPose\AFLW2000\image01958.jpg,-11.73756227,-5.455207203,0.044172501
HeadPose\AFLW2000\image01971.jpg,-28.54837732,27.1877046,-25.34450292
HeadPose\AFLW2000\image01973.jpg,-32.3859191,3.923326827,-3.604775768
HeadPose\AFLW2000\image01974.jpg,-11.79682526,-1.328576808,0.925684653
HeadPose\AFLW2000\image01975.jpg,-24.09146032,-6.027834468,-2.358249383
HeadPose\AFLW2000\image01980.jpg,-9.652726425,-5.454455029,-3.692405388
HeadPose\AFLW2000\image01981.jpg,-13.33429743,-23.02933175,37.60534817
HeadPose\AFLW2000\image01982.jpg,9.624792659,30.67354286,-1.168890827
HeadPose\AFLW2000\image01983.jpg,9.143077346,13.28034918,-16.81824288
HeadPose\AFLW2000\image01984.jpg,-7.46214047,-31.31202895,12.44372357
HeadPose\AFLW2000\image01985.jpg,42.54368423,-83.30908772,-38.37833093
HeadPose\AFLW2000\image01986.jpg,-9.56884231,-24.29576664,12.08096796
HeadPose\AFLW2000\image01989.jpg,1.454948968,-19.61800231,7.371483369
HeadPose\AFLW2000\image01991.jpg,-9.475208101,17.67340647,-5.215452195
HeadPose\AFLW2000\image01996.jpg,-6.368879047,4.257645804,0.537674252
HeadPose\AFLW2000\image01997.jpg,8.891451469,35.96880753,9.517464773
HeadPose\AFLW2000\image02011.jpg,-6.964938557,-16.3462973,6.319086541
HeadPose\AFLW2000\image02012.jpg,-7.75122225,-17.33382995,6.891520854
HeadPose\AFLW2000\image02013.jpg,0.709875061,-29.37045888,1.712185418
HeadPose\AFLW2000\image02014.jpg,-27.89905514,16.13059992,-19.3603061
HeadPose\AFLW2000\image02015.jpg,9.131772529,61.9265863,1.870860104
HeadPose\AFLW2000\image02016.jpg,-18.57958133,-57.5494664,24.739857
HeadPose\AFLW2000\image02017.jpg,5.569285877,61.82289037,4.55810796
HeadPose\AFLW2000\image02023.jpg,14.88074361,3.466418547,-0.484532926
HeadPose\AFLW2000\image02024.jpg,16.42354332,21.64860559,-10.31605988
HeadPose\AFLW2000\image02026.jpg,25.01269574,9.748760592,-31.39369069
HeadPose\AFLW2000\image02027.jpg,33.23691286,5.255802392,-3.331151347
HeadPose\AFLW2000\image02028.jpg,9.322617406,3.487886472,-8.865450646
HeadPose\AFLW2000\image02029.jpg,22.98336628,20.55836226,-14.84559545
HeadPose\AFLW2000\image02030.jpg,15.65309457,20.80302476,-14.26939472
HeadPose\AFLW2000\image02031.jpg,-12.04240983,-3.63045045,1.913812175
HeadPose\AFLW2000\image02032.jpg,-10.84136546,-2.339459319,30.68074188
HeadPose\AFLW2000\image02034.jpg,-1.645819138,-8.874726043,-5.356630498
HeadPose\AFLW2000\image02035.jpg,-0.373160368,1.064975582,-18.33749381
HeadPose\AFLW2000\image02036.jpg,-3.535928956,35.65484764,-2.01340295
HeadPose\AFLW2000\image02037.jpg,-18.5505035,4.449728225,7.464680447
HeadPose\AFLW2000\image02038.jpg,71.24433719,-77.16158279,-70.87424339
HeadPose\AFLW2000\image02039.jpg,-10.37361618,1.63678824,0.084409939
HeadPose\AFLW2000\image02043.jpg,-7.358819345,11.1057211,2.157353669
HeadPose\AFLW2000\image02044.jpg,1.906947408,-9.92142692,18.05506719
HeadPose\AFLW2000\image02045.jpg,-21.45088698,-51.09776533,12.23248717
HeadPose\AFLW2000\image02046.jpg,-12.36329553,-54.30401322,12.76654222
HeadPose\AFLW2000\image02049.jpg,-20.98849342,25.86741537,25.89577944
HeadPose\AFLW2000\image02050.jpg,27.88369063,-67.85891978,-26.54298255
HeadPose\AFLW2000\image02051.jpg,-19.0299196,16.52137041,-12.66621699
HeadPose\AFLW2000\image02054.jpg,-20.54321461,20.8323553,-23.10225768
HeadPose\AFLW2000\image02057.jpg,16.77658897,-79.38414684,-25.7945031
HeadPose\AFLW2000\image02058.jpg,-15.08025685,-54.67558576,21.29197068
HeadPose\AFLW2000\image02059.jpg,-15.97140017,12.7376804,-6.935782187
HeadPose\AFLW2000\image02061.jpg,32.08880246,-55.78943593,-13.9199759
HeadPose\AFLW2000\image02062.jpg,-15.87445417,40.25326567,-4.502483753
HeadPose\AFLW2000\image02064.jpg,-7.694017708,48.40342304,-15.22202596
HeadPose\AFLW2000\image02068.jpg,4.704262482,23.69955601,18.75566531
HeadPose\AFLW2000\image02069.jpg,-14.439177,1.548238573,-1.807562179
HeadPose\AFLW2000\image02071.jpg,-13.2486238,-10.23459366,28.21581882
HeadPose\AFLW2000\image02072.jpg,-12.09541808,-0.116306209,-10.91250103
HeadPose\AFLW2000\image02073.jpg,-5.509821396,1.49112293,-6.701010656
HeadPose\AFLW2000\image02075.jpg,-20.52162609,42.45419509,-11.92789147
HeadPose\AFLW2000\image02076.jpg,-7.928575796,4.992208316,23.24060487
HeadPose\AFLW2000\image02079.jpg,-4.468311463,10.08189538,40.51155268
HeadPose\AFLW2000\image02080.jpg,-9.382326066,0.751210085,24.47223653
HeadPose\AFLW2000\image02083.jpg,-12.91228394,-21.61989148,4.205478099
HeadPose\AFLW2000\image02085.jpg,3.404916109,67.64887097,1.84912324
HeadPose\AFLW2000\image02093.jpg,10.01187399,36.33933505,6.771136208
HeadPose\AFLW2000\image02094.jpg,-37.82887294,73.11256469,-33.04353313
HeadPose\AFLW2000\image02099.jpg,-0.584086882,61.45162177,8.987933868
